date,country,trade_type,commodity_category,trade_value_mn_usd
2023-02,Zimbabwe,export,ferrochrome,11.05
2023-02,Zimbabwe,export,other,5.043
2023-03,Zimbabwe,export,gold_precious_metals,234.018
2023-03,Zimbabwe,export,tobacco,115.804
2023-03,Zimbabwe,export,nickel,98.821
2023-03,Zimbabwe,export,chromite,104.738
2023-03,Zimbabwe,export,platinum,55.593
2023-03,Zimbabwe,export,diamonds,35.883
2023-03,Zimbabwe,export,lithium,33.743
2023-03,Zimbabwe,export,agriculture,29.772
2023-03,Zimbabwe,export,ferrochrome,18.36
2023-03,Zimbabwe,export,other,8.499
2023-04,Zimbabwe,export,gold_precious_metals,222.474
2023-04,Zimbabwe,export,tobacco,129.456
2023-04,Zimbabwe,export,nickel,119.605
2023-04,Zimbabwe,export,chromite,98.116
2023-04,Zimbabwe,export,platinum,50.182
2023-04,Zimbabwe,export,diamonds,30.56
2023-04,Zimbabwe,export,lithium,24.644
2023-04,Zimbabwe,export,agriculture,34.558
2023-04,Zimbabwe,export,ferrochrome,13.05
2023-04,Zimbabwe,export,other,6.547
2023-05,Zimbabwe,export,gold_precious_metals,186.99
2023-05,Zimbabwe,export,tobacco,98.575
2023-05,Zimbabwe,export,nickel,91.06
2023-05,Zimbabwe,export,chromite,71.881
2023-05,Zimbabwe,export,platinum,43.411
2023-05,Zimbabwe,export,diamonds,25.094
2023-05,Zimbabwe,export,lithium,26.903
2023-05,Zimbabwe,export,agriculture,19.425
2023-05,Zimbabwe,export,ferrochrome,18.512
2023-05,Zimbabwe,export,other,4.448
2023-06,Zimbabwe,export,gold_precious_metals,162.42
2023-06,Zimbabwe,export,tobacco,91.113
2023-06,Zimbabwe,export,nickel,68.372
2023-06,Zimbabwe,export,chromite,61.74
2023-06,Zimbabwe,export,platinum,40.968
2023-06,Zimbabwe,export,diamonds,24.987
2023-06,Zimbabwe,export,lithium,17.205
2023-06,Zimbabwe,export,agriculture,24.577
2023-06,Zimbabwe,export,ferrochrome,7.673
2023-06,Zimbabwe,export,other,3.867
2023-07,Zimbabwe,export,gold_precious_metals,198.341
2023-07,Zimbabwe,export,tobacco,92.696
2023-07,Zimbabwe,export,nickel,90.748
2023-07,Zimbabwe,export,chromite,74.412
2023-07,Zimbabwe,export,platinum,46.718
2023-07,Zimbabwe,export,diamonds,25.4
2023-07,Zimbabwe,export,lithium,22.705
2023-07,Zimbabwe,export,agriculture,24.161
2023-07,Zimbabwe,export,ferrochrome,13.739
2023-07,Zimbabwe,export,other,9.123
2023-08,Zimbabwe,export,gold_precious_metals,189.561
2023-08,Zimbabwe,export,tobacco,137.468
2023-08,Zimbabwe,export,nickel,95.783
2023-08,Zimbabwe,export,chromite,78.035
2023-08,Zimbabwe,export,platinum,46.944
2023-08,Zimbabwe,export,diamonds,33.266
2023-08,Zimbabwe,export,lithium,23.953
2023-08,Zimbabwe,export,agriculture,29.493
2023-08,Zimbabwe,export,ferrochrome,18.149
2023-08,Zimbabwe,export,other,18.016
2023-09,Zimbabwe,export,gold_precious_metals,181.086
2023-09,Zimbabwe,export,tobacco,133.858
2023-09,Zimbabwe,export,nickel,87.742
2023-09,Zimbabwe,export,chromite,74.879
2023-09,Zimbabwe,export,platinum,44.202
2023-09,Zimbabwe,export,diamonds,32.842
2023-09,Zimbabwe,export,lithium,20.415
2023-09,Zimbabwe,export,agriculture,42.987
2023-09,Zimbabwe,export,ferrochrome,9.977
2023-09,Zimbabwe,export,other,4.746
2023-10,Zimbabwe,export,gold_precious_metals,189.704
2023-10,Zimbabwe,export,tobacco,115.664
2023-10,Zimbabwe,export,nickel,79.216
2023-10,Zimbabwe,export,chromite,83.585
2023-10,Zimbabwe,export,platinum,49.301
2023-10,Zimbabwe,export,diamonds,27.085
2023-10,Zimbabwe,export,lithium,25.564
2023-10,Zimbabwe,export,agriculture,22.462
2023-10,Zimbabwe,export,ferrochrome,13.218
2023-10,Zimbabwe,export,other,4.608
2023-11,Zimbabwe,export,gold_precious_metals,147.857
2023-11,Zimbabwe,export,tobacco,90.548
2023-11,Zimbabwe,export,nickel,68.048
2023-11,Zimbabwe,export,chromite,67.507
2023-11,Zimbabwe,export,platinum,48.832
2023-11,Zimbabwe,export,diamonds,21.229
2023-11,Zimbabwe,export,lithium,16.517
2023-11,Zimbabwe,export,agriculture,25.704
2023-11,Zimbabwe,export,ferrochrome,10.291
2023-11,Zimbabwe,export,other,6.178
2023-12,Zimbabwe,export,gold_precious_metals,153.636
2023-12,Zimbabwe,export,tobacco,83.803
2023-12,Zimbabwe,export,nickel,72.781
2023-12,Zimbabwe,export,chromite,70.694
2023-12,Zimbabwe,export,platinum,33.352
2023-12,Zimbabwe,export,diamonds,34.806
2023-12,Zimbabwe,export,lithium,17.112
2023-12,Zimbabwe,export,agriculture,19.058
2023-12,Zimbabwe,export,ferrochrome,7.839
2023-12,Zimbabwe,export,other,5.306
2024-01,Zimbabwe,export,gold_precious_metals,155.168
2024-01,Zimbabwe,export,tobacco,86.774
2024-01,Zimbabwe,export,nickel,72.224
2024-01,Zimbabwe,export,chromite,59.757
2024-01,Zimbabwe,export,platinum,35.329
2024-01,Zimbabwe,export,diamonds,23.434
2024-01,Zimbabwe,export,lithium,24.116
2024-01,Zimbabwe,export,agriculture,20.532
2024-01,Zimbabwe,export,ferrochrome,9.262
2024-01,Zimbabwe,export,other,4.126
2024-02,Zimbabwe,export,gold_precious_metals,203.584
2024-02,Zimbabwe,export,tobacco,125.027
2024-02,Zimbabwe,export,nickel,95.835
2024-02,Zimbabwe,export,chromite,89.181
2024-02,Zimbabwe,export,platinum,46.16
2024-02,Zimbabwe,export,diamonds,26.22
2024-02,Zimbabwe,export,lithium,33.807
2024-02,Zimbabwe,export,agriculture,26.06
2024-02,Zimbabwe,export,ferrochrome,14.188
2024-02,Zimbabwe,export,other,5.548
2024-03,Zimbabwe,export,gold_precious_metals,253.269
2024-03,Zimbabwe,export,tobacco,137.417
2024-03,Zimbabwe,export,nickel,108.371
2024-03,Zimbabwe,export,chromite,119.052
2024-03,Zimbabwe,export,platinum,59.134
2024-03,Zimbabwe,export,diamonds,40.354
2024-03,Zimbabwe,export,lithium,25.285
2024-03,Zimbabwe,export,agriculture,26.546
2024-03,Zimbabwe,export,ferrochrome,11.931
2024-03,Zimbabwe,export,other,8.541
2024-04,Zimbabwe,export,gold_precious_metals,223.647
2024-04,Zimbabwe,export,tobacco,145.609
2024-04,Zimbabwe,export,nickel,113.888
2024-04,Zimbabwe,export,chromite,106.525
2024-04,Zimbabwe,export,platinum,60.688
2024-04,Zimbabwe,export,diamonds,37.264
2024-04,Zimbabwe,export,lithium,26.974
2024-04,Zimbabwe,export,agriculture,28.308
2024-04,Zimbabwe,export,ferrochrome,15.557
2024-04,Zimbabwe,export,other,6.201
2024-05,Zimbabwe,export,gold_precious_metals,182.854
2024-05,Zimbabwe,export,tobacco,98.57
2024-05,Zimbabwe,export,nickel,76.088
2024-05,Zimbabwe,export,chromite,72.563
2024-05,Zimbabwe,export,platinum,54.718
2024-05,Zimbabwe,export,diamonds,26.647
2024-05,Zimbabwe,export,lithium,21.389
2024-05,Zimbabwe,export,agriculture,20.578
2024-05,Zimbabwe,export,ferrochrome,9.189
2024-05,Zimbabwe,export,other,6.971
2024-06,Zimbabwe,export,gold_precious_metals,170.912
2024-06,Zimbabwe,export,tobacco,100.297
2024-06,Zimbabwe,export,nickel,64.711
2024-06,Zimbabwe,export,chromite,67.538
2024-06,Zimbabwe,export,platinum,37.298
2024-06,Zimbabwe,export,diamonds,28.162
2024-06,Zimbabwe,export,lithium,16.404
2024-06,Zimbabwe,export,agriculture,23.704
2024-06,Zimbabwe,export,ferrochrome,7.852
2024-06,Zimbabwe,export,other,3.965
2024-07,Zimbabwe,export,gold_precious_metals,147.84
2024-07,Zimbabwe,export,tobacco,117.815
2024-07,Zimbabwe,export,nickel,69.784
2024-07,Zimbabwe,export,chromite,71.453
2024-07,Zimbabwe,export,platinum,53.042
2024-07,Zimbabwe,export,diamonds,26.895
2024-07,Zimbabwe,export,lithium,23.75
2024-07,Zimbabwe,export,agriculture,26.984
2024-07,Zimbabwe,export,ferrochrome,10.433
2024-07,Zimbabwe,export,other,4.403
2024-08,Zimbabwe,export,gold_precious_metals,190.926
2024-08,Zimbabwe,export,tobacco,129.515
2024-08,Zimbabwe,export,nickel,109.042
2024-08,Zimbabwe,export,chromite,73.337
2024-08,Zimbabwe,export,platinum,52.189
2024-08,Zimbabwe,export,diamonds,28.364
2024-08,Zimbabwe,export,lithium,22.46
2024-08,Zimbabwe,export,agriculture,27.584
2024-08,Zimbabwe,export,ferrochrome,11.246
2024-08,Zimbabwe,export,other,6.541
2024-09,Zimbabwe,export,gold_precious_metals,232.204
2024-09,Zimbabwe,export,tobacco,137.674
2024-09,Zimbabwe,export,nickel,110.913
2024-09,Zimbabwe,export,chromite,108.04
2024-09,Zimbabwe,export,platinum,53.784
2024-09,Zimbabwe,export,diamonds,41.224
2024-09,Zimbabwe,export,lithium,25.982
2024-09,Zimbabwe,export,agriculture,24.127
2024-09,Zimbabwe,export,ferrochrome,12.281
2024-09,Zimbabwe,export,other,7.348
2024-10,Zimbabwe,export,gold_precious_metals,203.97
2024-10,Zimbabwe,export,tobacco,132.442
2024-10,Zimbabwe,export,nickel,79.149
2024-10,Zimbabwe,export,chromite,85.285
2024-10,Zimbabwe,export,platinum,45.12
2024-10,Zimbabwe,export,diamonds,25.191
2024-10,Zimbabwe,export,lithium,19.289
2024-10,Zimbabwe,export,agriculture,20.528
2024-10,Zimbabwe,export,ferrochrome,13.441
2024-10,Zimbabwe,export,other,5.028
2024-11,Zimbabwe,export,gold_precious_metals,149.402
2024-11,Zimbabwe,export,tobacco,107.454
2024-11,Zimbabwe,export,nickel,56.015
2024-11,Zimbabwe,export,chromite,62.055
2024-11,Zimbabwe,export,platinum,38.545
2024-11,Zimbabwe,export,diamonds,24.094
2024-11,Zimbabwe,export,lithium,25.681
2024-11,Zimbabwe,export,agriculture,25.848
2024-11,Zimbabwe,export,ferrochrome,7.756
2024-11,Zimbabwe,export,other,4.429
2024-12,Zimbabwe,export,gold_precious_metals,162.01
2024-12,Zimbabwe,export,tobacco,90.506
2024-12,Zimbabwe,export,nickel,72.013
2024-12,Zimbabwe,export,chromite,63.287
2024-12,Zimbabwe,export,platinum,45.019
2024-12,Zimbabwe,export,diamonds,23.079
2024-12,Zimbabwe,export,lithium,18.652
2024-12,Zimbabwe,export,agriculture,23.156
2024-12,Zimbabwe,export,ferrochrome,9.089
2024-12,Zimbabwe,export,other,3.988
2025-01,Zimbabwe,export,gold_precious_metals,162.457
2025-01,Zimbabwe,export,tobacco,107.645
2025-01,Zimbabwe,export,nickel,77.084
2025-01,Zimbabwe,export,chromite,85.921
2025-01,Zimbabwe,export,platinum,55.244
2025-01,Zimbabwe,export,diamonds,30.575
2025-01,Zimbabwe,export,lithium,25.052
2025-01,Zimbabwe,export,agriculture,20.32
2025-01,Zimbabwe,export,ferrochrome,8.77
2025-01,Zimbabwe,export,other,4.508
2025-02,Zimbabwe,export,gold_precious_metals,238.821
2025-02,Zimbabwe,export,tobacco,117.402
2025-02,Zimbabwe,export,nickel,89.6
2025-02,Zimbabwe,export,chromite,87.012
2025-02,Zimbabwe,export,platinum,54.939
2025-02,Zimbabwe,export,diamonds,40.315
2025-02,Zimbabwe,export,lithium,48.006
2025-02,Zimbabwe,export,agriculture,23.494
2025-02,Zimbabwe,export,ferrochrome,19.415
2025-02,Zimbabwe,export,other,12.457
2025-03,Zimbabwe,export,gold_precious_metals,237.795
2025-03,Zimbabwe,export,tobacco,136.99
2025-03,Zimbabwe,export,nickel,97.732
2025-03,Zimbabwe,export,chromite,112.25
2025-03,Zimbabwe,export,platinum,55.174
2025-03,Zimbabwe,export,diamonds,33.418
2025-03,Zimbabwe,export,lithium,39.09
2025-03,Zimbabwe,export,agriculture,27.878
2025-03,Zimbabwe,export,ferrochrome,17.674
2025-03,Zimbabwe,export,other,5.931
2025-04,Zimbabwe,export,gold_precious_metals,255.439
2025-04,Zimbabwe,export,tobacco,133.672
2025-04,Zimbabwe,export,nickel,97.114
2025-04,Zimbabwe,export,chromite,103.321
2025-04,Zimbabwe,export,platinum,66.381
2025-04,Zimbabwe,export,diamonds,36.446
2025-04,Zimbabwe,export,lithium,23.304
2025-04,Zimbabwe,export,agriculture,24.594
2025-04,Zimbabwe,export,ferrochrome,12.002
2025-04,Zimbabwe,export,other,9.081
2025-05,Zimbabwe,export,gold_precious_metals,193.196
2025-05,Zimbabwe,export,tobacco,132.454
2025-05,Zimbabwe,export,nickel,99.94
2025-05,Zimbabwe,export,chromite,79.471
2025-05,Zimbabwe,export,platinum,51.974
2025-05,Zimbabwe,export,diamonds,35.97
2025-05,Zimbabwe,export,lithium,22.081
2025-05,Zimbabwe,export,agriculture,28.443
2025-05,Zimbabwe,export,ferrochrome,11.839
2025-05,Zimbabwe,export,other,4.989
2025-06,Zimbabwe,export,gold_precious_metals,176.716
2025-06,Zimbabwe,export,tobacco,96.667
2025-06,Zimbabwe,export,nickel,66.577
2025-06,Zimbabwe,export,chromite,66.299
2025-06,Zimbabwe,export,platinum,39.653
2025-06,Zimbabwe,export,diamonds,37.642
2025-06,Zimbabwe,export,lithium,17.535
2025-06,Zimbabwe,export,agriculture,18.571
2025-06,Zimbabwe,export,ferrochrome,15.135
2025-06,Zimbabwe,export,other,4.072
2025-07,Zimbabwe,export,gold_precious_metals,204.024
2025-07,Zimbabwe,export,tobacco,116.797
2025-07,Zimbabwe,export,nickel,88.704
2025-07,Zimbabwe,export,chromite,69.755
2025-07,Zimbabwe,export,platinum,43.647
2025-07,Zimbabwe,export,diamonds,26.587
2025-07,Zimbabwe,export,lithium,20.014
2025-07,Zimbabwe,export,agriculture,18.504
2025-07,Zimbabwe,export,ferrochrome,9.45
2025-07,Zimbabwe,export,other,4.557
2025-08,Zimbabwe,export,gold_precious_metals,223.329
2025-08,Zimbabwe,export,tobacco,122.616
2025-08,Zimbabwe,export,nickel,99.795
2025-08,Zimbabwe,export,chromite,88.658
2025-08,Zimbabwe,export,platinum,56.255
2025-08,Zimbabwe,export,diamonds,42.422
2025-08,Zimbabwe,export,lithium,26.452
2025-08,Zimbabwe,export,agriculture,32.716
2025-08,Zimbabwe,export,ferrochrome,11.071
2025-08,Zimbabwe,export,other,20.901
2025-09,Zimbabwe,export,gold_precious_metals,227.323
2025-09,Zimbabwe,export,tobacco,133.158
2025-09,Zimbabwe,export,nickel,102.266
2025-09,Zimbabwe,export,chromite,90.723
2025-09,Zimbabwe,export,platinum,55.701
2025-09,Zimbabwe,export,diamonds,27.856
2025-09,Zimbabwe,export,lithium,29.827
2025-09,Zimbabwe,export,agriculture,27.985
2025-09,Zimbabwe,export,ferrochrome,11.826
2025-09,Zimbabwe,export,other,5.34
2025-10,Zimbabwe,export,gold_precious_metals,196.705
2025-10,Zimbabwe,export,tobacco,111.426
2025-10,Zimbabwe,export,nickel,110.519
2025-10,Zimbabwe,export,chromite,75.082
2025-10,Zimbabwe,export,platinum,47.994
2025-10,Zimbabwe,export,diamonds,37.169
2025-10,Zimbabwe,export,lithium,25.697
2025-10,Zimbabwe,export,agriculture,25.752
2025-10,Zimbabwe,export,ferrochrome,12.212
2025-10,Zimbabwe,export,other,6.585
2025-11,Zimbabwe,export,gold_precious_metals,150.514
2025-11,Zimbabwe,export,tobacco,95.678
2025-11,Zimbabwe,export,nickel,65.014
2025-11,Zimbabwe,export,chromite,62.257
2025-11,Zimbabwe,export,platinum,39.973
2025-11,Zimbabwe,export,diamonds,27.216
2025-11,Zimbabwe,export,lithium,15.625
2025-11,Zimbabwe,export,agriculture,15.166
2025-11,Zimbabwe,export,ferrochrome,7.443
2025-11,Zimbabwe,export,other,3.782
2025-12,Zimbabwe,export,gold_precious_metals,151.145
2025-12,Zimbabwe,export,tobacco,93.364
2025-12,Zimbabwe,export,nickel,73.29
2025-12,Zimbabwe,export,chromite,59.156
2025-12,Zimbabwe,export,platinum,35.221
2025-12,Zimbabwe,export,diamonds,23.251
2025-12,Zimbabwe,export,lithium,17.445
2025-12,Zimbabwe,export,agriculture,24.846
2025-12,Zimbabwe,export,ferrochrome,8.596
2025-12,Zimbabwe,export,other,10.073
